,Unnamed: 0,index,archive_index_number,timestamp,non_event_flag,over_freq_flag,over_freq_index,under_freq_flag,under_freq_index,ambig_flag,severity_desc,file_name,ABC_values,Event Check
1201,1201,24693,24693,2019-09-24 00:24:48.018000,False,True,539.0,True,5203.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-00-29_2260.csv,"[nan, nan, nan]",
1202,1202,24697,24697,2019-09-24 00:44:00.018000,False,True,8569.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-00-48_2264.csv,"[nan, nan, nan]",
1203,1203,24699,24699,2019-09-24 00:53:36.018000,False,True,3883.0,True,14006.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-00-58_2266.csv,"[nan, nan, nan]",
1204,1204,24700,24700,2019-09-24 00:58:24.018000,False,True,3212.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-01-03_2267.csv,"[nan, nan, nan]",
1205,1205,24707,24707,2019-09-24 01:32:00.018000,False,False,,True,602.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-01-36_2274.csv,"[nan, nan, nan]",
1206,1206,24713,24713,2019-09-24 02:00:48.018000,False,True,2.0,True,2415.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-02-05_2280.csv,"[nan, nan, nan]",
1207,1207,24725,24725,2019-09-24 02:58:24.018000,False,True,8.0,True,6662.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-03-03_2292.csv,"[nan, nan, nan]",
1208,1208,24731,24731,2019-09-24 03:27:12.018000,False,False,,True,16710.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-03-32_2298.csv,"[nan, nan, nan]",
1209,1209,24750,24750,2019-09-24 04:58:24.018000,False,True,0.0,True,13731.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-05-03_2317.csv,"[nan, nan, nan]",
1210,1210,24753,24753,2019-09-24 05:12:48.018000,False,True,8226.0,True,3620.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-05-17_2320.csv,"[nan, nan, nan]",
1211,1211,24756,24756,2019-09-24 05:27:12.018000,False,True,1336.0,True,10077.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-05-32_2323.csv,"[nan, nan, nan]",
1212,1212,24763,24763,2019-09-24 06:00:48.018000,False,True,248.0,True,7436.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-06-05_2330.csv,"[nan, nan, nan]",
1213,1213,24764,24764,2019-09-24 06:05:36.018000,False,False,,True,850.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-06-10_2331.csv,"[nan, nan, nan]",
1214,1214,24765,24765,2019-09-24 06:10:24.018000,False,False,,True,8887.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-06-15_2332.csv,"[nan, nan, nan]",
1215,1215,24766,24766,2019-09-24 06:15:12.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-06-20_2333.csv,"[nan, nan, nan]",
1216,1216,24772,24772,2019-09-24 06:44:00.018000,False,True,17950.0,True,509.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-06-48_2339.csv,"[nan, nan, nan]",
1217,1217,24775,24775,2019-09-24 06:58:24.018000,False,True,206.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-07-03_2342.csv,"[nan, nan, nan]",
1218,1218,24792,24792,2019-09-24 08:20:00.018000,False,True,2339.0,True,783.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-08-24_2359.csv,"[nan, nan, nan]",
1219,1219,24800,24800,2019-09-24 08:58:24.018000,False,True,679.0,True,6666.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-09-03_2367.csv,"[nan, nan, nan]",
1220,1220,24803,24803,2019-09-24 09:12:48.018000,False,False,,True,217.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-09-17_2370.csv,"[nan, nan, nan]",
1221,1221,24806,24806,2019-09-24 09:27:12.018000,False,True,9692.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-09-32_2373.csv,"[nan, nan, nan]",
1222,1222,24809,24809,2019-09-24 09:41:36.018000,False,True,5862.0,True,1853.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-09-46_2376.csv,"[nan, nan, nan]",
1223,1223,24811,24811,2019-09-24 09:51:12.018000,False,True,6901.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-09-56_2378.csv,"[nan, nan, nan]",
1224,1224,24812,24812,2019-09-24 09:56:00.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-10-00_2379.csv,"[nan, nan, nan]",
1225,1225,24817,24817,2019-09-24 10:20:00.018000,False,True,11097.0,True,7264.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-10-24_2384.csv,"[nan, nan, nan]",
1226,1226,24818,24818,2019-09-24 10:24:48.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-10-29_2385.csv,"[nan, nan, nan]",
1227,1227,24821,24821,2019-09-24 10:39:12.018000,False,True,11650.0,True,13419.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-10-44_2388.csv,"[nan, nan, nan]",
1228,1228,24822,24822,2019-09-24 10:44:00.018000,False,True,11.0,True,3763.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-10-48_2389.csv,"[nan, nan, nan]",
1229,1229,24828,24828,2019-09-24 11:12:48.018000,False,True,13305.0,True,1503.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-11-17_2395.csv,"[nan, nan, nan]",
1230,1230,24839,24839,2019-09-24 12:05:36.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-12-10_2406.csv,"[nan, nan, nan]",
1231,1231,24840,24840,2019-09-24 12:10:24.018000,False,False,,True,25.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-12-15_2407.csv,"[nan, nan, nan]",
1232,1232,24845,24845,2019-09-24 12:34:24.018000,False,False,,True,9.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-12-39_2412.csv,"[nan, nan, nan]",
1233,1233,24850,24850,2019-09-24 12:58:24.018000,False,False,,True,2264.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-13-03_2417.csv,"[nan, nan, nan]",
1234,1234,24853,24853,2019-09-24 13:12:48.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-13-17_2420.csv,"[nan, nan, nan]",
1235,1235,24856,24856,2019-09-24 13:27:12.018000,False,True,10190.0,True,3838.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-13-32_2423.csv,"[nan, nan, nan]",
1236,1236,24862,24862,2019-09-24 13:56:00.018000,False,True,4463.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-14-00_2429.csv,"[nan, nan, nan]",
1237,1237,24867,24867,2019-09-24 14:20:00.018000,False,False,,True,3110.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-14-24_2434.csv,"[nan, nan, nan]",
1238,1238,24868,24868,2019-09-24 14:24:48.018000,False,False,,True,2995.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-14-29_2435.csv,"[nan, nan, nan]",
1239,1239,24885,24885,2019-09-24 15:46:24.018000,False,False,,True,11.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-15-51_2452.csv,"[nan, nan, nan]",
1240,1240,24887,24887,2019-09-24 15:56:00.018000,False,True,14494.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-16-00_2454.csv,"[nan, nan, nan]",
1241,1241,24916,24916,2019-09-24 18:15:12.018000,False,True,8972.0,True,14845.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-18-20_2483.csv,"[nan, nan, nan]",
1242,1242,24937,24937,2019-09-24 19:56:00.018000,False,True,13.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-20-00_2504.csv,"[nan, nan, nan]",
1243,1243,24948,24948,2019-09-24 20:48:48.018000,False,True,4.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-20-53_2515.csv,"[nan, nan, nan]",
1244,1244,24972,24972,2019-09-24 22:44:00.018000,False,True,173.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-22-48_2539.csv,"[nan, nan, nan]",
1245,1245,24975,24975,2019-09-24 22:58:24.018000,False,True,10937.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-23-03_2542.csv,"[nan, nan, nan]",
1246,1246,24979,24979,2019-09-24 23:17:36.018000,False,True,4784.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-24-23-22_2546.csv,"[nan, nan, nan]",
1247,1247,25004,25004,2019-09-25 01:17:36.018000,False,False,,True,382.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-01-22_2571.csv,"[nan, nan, nan]",
1248,1248,25005,25005,2019-09-25 01:22:24.018000,False,False,,True,2.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-01-27_2572.csv,"[nan, nan, nan]",
1249,1249,25010,25010,2019-09-25 01:46:24.018000,False,False,,True,345.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-01-51_2577.csv,"[nan, nan, nan]",
1250,1250,25012,25012,2019-09-25 01:56:00.018000,False,False,,True,8436.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-02-00_2579.csv,"[nan, nan, nan]",
1251,1251,25022,25022,2019-09-25 02:44:00.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-02-48_2589.csv,"[nan, nan, nan]",
1252,1252,25023,25023,2019-09-25 02:48:48.018000,False,True,8087.0,True,377.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-02-53_2590.csv,"[nan, nan, nan]",
1253,1253,25024,25024,2019-09-25 02:53:36.018000,False,True,4166.0,True,9862.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-02-58_2591.csv,"[nan, nan, nan]",
1254,1254,25035,25035,2019-09-25 03:46:24.018000,False,True,12855.0,True,295.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-03-51_2602.csv,"[nan, nan, nan]",
1255,1255,25050,25050,2019-09-25 04:58:24.018000,False,True,4610.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-05-03_2617.csv,"[nan, nan, nan]",
1256,1256,25064,25064,2019-09-25 06:05:36.018000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-06-10_2631.csv,"[nan, nan, nan]",
1257,1257,25072,25072,2019-09-25 06:44:00.018000,False,True,1561.0,True,3588.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-06-48_2639.csv,"[nan, nan, nan]",
1258,1258,25074,25074,2019-09-25 06:53:36.018000,False,False,,True,285.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-06-58_2641.csv,"[nan, nan, nan]",
1259,1259,25075,25075,2019-09-25 06:58:24.018000,False,False,,True,5066.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-07-03_2642.csv,"[nan, nan, nan]",
1260,1260,25076,25076,2019-09-25 07:03:12.018000,False,False,,True,907.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-07-08_2643.csv,"[nan, nan, nan]",
1261,1261,25093,25093,2019-09-25 08:24:48.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-08-29_2660.csv,"[nan, nan, nan]",
1262,1262,25094,25094,2019-09-25 08:29:36.018000,False,True,1430.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-08-34_2661.csv,"[nan, nan, nan]",
1263,1263,25096,25096,2019-09-25 08:39:12.018000,False,False,,True,17631.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-08-44_2663.csv,"[nan, nan, nan]",
1264,1264,25097,25097,2019-09-25 08:44:00.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-08-48_2664.csv,"[nan, nan, nan]",
1265,1265,25104,25104,2019-09-25 09:17:36.018000,False,False,,True,603.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-09-22_2671.csv,"[nan, nan, nan]",
1266,1266,25125,25125,2019-09-25 10:58:24.018000,False,False,,True,1743.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-11-03_2692.csv,"[nan, nan, nan]",
1267,1267,25131,25131,2019-09-25 11:27:12.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-11-32_2698.csv,"[nan, nan, nan]",
1268,1268,25135,25135,2019-09-25 11:46:24.018000,False,True,3251.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-11-51_2702.csv,"[nan, nan, nan]",
1269,1269,25138,25138,2019-09-25 12:00:48.018000,False,True,0.0,True,6436.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-12-05_2705.csv,"[nan, nan, nan]",
1270,1270,25139,25139,2019-09-25 12:05:36.018000,False,False,,True,3948.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-12-10_2706.csv,"[nan, nan, nan]",
1271,1271,25140,25140,2019-09-25 12:10:24.018000,False,True,17195.0,True,12772.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-12-15_2707.csv,"[nan, nan, nan]",
1272,1272,25141,25141,2019-09-25 12:15:12.018000,False,True,0.0,True,16974.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-12-20_2708.csv,"[nan, nan, nan]",
1273,1273,25150,25150,2019-09-25 12:58:24.018000,False,False,,True,279.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-13-03_2717.csv,"[nan, nan, nan]",
1274,1274,25157,25157,2019-09-25 13:32:00.018000,False,True,13739.0,True,0.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-13-36_2724.csv,"[nan, nan, nan]",
1275,1275,25162,25162,2019-09-25 13:56:00.018000,False,False,,True,3.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-14-00_2729.csv,"[nan, nan, nan]",
1276,1276,25168,25168,2019-09-25 14:24:48.018000,False,False,,True,5845.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-14-29_2735.csv,"[nan, nan, nan]",
1277,1277,25184,25184,2019-09-25 15:41:36.018000,False,True,8612.0,True,3320.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-15-46_2751.csv,"[nan, nan, nan]",
1278,1278,25202,25202,2019-09-25 17:08:00.018000,False,True,2057.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-17-12_2769.csv,"[nan, nan, nan]",
1279,1279,25215,25215,2019-09-25 18:10:24.018000,False,True,12974.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-18-15_2782.csv,"[nan, nan, nan]",
1280,1280,25248,25248,2019-09-25 20:48:48.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-20-53_2815.csv,"[nan, nan, nan]",
1281,1281,25252,25252,2019-09-25 21:08:00.018000,False,True,2465.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-21-12_2819.csv,"[nan, nan, nan]",
1282,1282,25263,25263,2019-09-25 22:00:48.018000,False,True,5419.0,True,38.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-22-05_2830.csv,"[nan, nan, nan]",
1283,1283,25266,25266,2019-09-25 22:15:12.018000,False,True,1285.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-22-20_2833.csv,"[nan, nan, nan]",
1284,1284,25275,25275,2019-09-25 22:58:24.018000,False,True,0.0,True,16359.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-23-03_2842.csv,"[nan, nan, nan]",
1285,1285,25278,25278,2019-09-25 23:12:48.018000,False,True,6242.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-25-23-17_2845.csv,"[nan, nan, nan]",
1286,1286,25287,25287,2019-09-25 23:56:00.018000,False,True,0.0,True,16104.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-00-00_2854.csv,"[nan, nan, nan]",
1287,1287,25288,25288,2019-09-26 00:00:48.018000,False,False,,True,1463.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-00-05_2855.csv,"[nan, nan, nan]",
1288,1288,25289,25289,2019-09-26 00:05:36.018000,False,True,13789.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-00-10_2856.csv,"[nan, nan, nan]",
1289,1289,25290,25290,2019-09-26 00:10:24.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-00-15_2857.csv,"[nan, nan, nan]",
1290,1290,25295,25295,2019-09-26 00:34:24.018000,False,True,5809.0,True,1163.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-00-39_2862.csv,"[nan, nan, nan]",
1291,1291,25302,25302,2019-09-26 01:08:00.018000,False,True,14184.0,True,6763.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-01-12_2869.csv,"[nan, nan, nan]",
1292,1292,25310,25310,2019-09-26 01:46:24.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-01-51_2877.csv,"[nan, nan, nan]",
1293,1293,25315,25315,2019-09-26 02:10:24.018000,False,True,895.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-02-15_2882.csv,"[nan, nan, nan]",
1294,1294,25318,25318,2019-09-26 02:24:48.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-02-29_2885.csv,"[nan, nan, nan]",
1295,1295,25327,25327,2019-09-26 03:08:00.018000,False,True,8676.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-03-12_2894.csv,"[nan, nan, nan]",
1296,1296,25330,25330,2019-09-26 03:22:24.018000,False,True,1635.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-03-27_2897.csv,"[nan, nan, nan]",
1297,1297,25337,25337,2019-09-26 03:56:00.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-04-00_2904.csv,"[nan, nan, nan]",
1298,1298,25338,25338,2019-09-26 04:00:48.018000,False,True,8631.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-04-05_2905.csv,"[nan, nan, nan]",
1299,1299,25339,25339,2019-09-26 04:05:36.018000,False,True,631.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-04-10_2906.csv,"[nan, nan, nan]",
1300,1300,25351,25351,2019-09-26 05:03:12.018000,False,True,15159.0,True,0.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-05-08_2918.csv,"[nan, nan, nan]",
1301,1301,25359,25359,2019-09-26 05:41:36.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-05-46_2926.csv,"[nan, nan, nan]",
1302,1302,25364,25364,2019-09-26 06:05:36.018000,False,False,,True,1729.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-06-10_2931.csv,"[nan, nan, nan]",
1303,1303,25372,25372,2019-09-26 06:44:00.018000,False,False,,True,16356.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-06-48_2939.csv,"[nan, nan, nan]",
1304,1304,25373,25373,2019-09-26 06:48:48.018000,False,False,,True,1864.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-06-53_2940.csv,"[nan, nan, nan]",
1305,1305,25375,25375,2019-09-26 06:58:24.018000,False,False,,True,568.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-07-03_2942.csv,"[nan, nan, nan]",
1306,1306,25383,25383,2019-09-26 07:36:48.018000,False,True,17107.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-07-41_2950.csv,"[nan, nan, nan]",
1307,1307,25385,25385,2019-09-26 07:46:24.018000,False,True,15815.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-07-51_2952.csv,"[nan, nan, nan]",
1308,1308,25387,25387,2019-09-26 07:56:00.018000,False,True,1796.0,True,13888.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-08-00_2954.csv,"[nan, nan, nan]",
1309,1309,25398,25398,2019-09-26 08:48:48.018000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-08-53_2965.csv,"[nan, nan, nan]",
1310,1310,25399,25399,2019-09-26 08:53:36.018000,False,False,,True,10.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-08-58_2966.csv,"[nan, nan, nan]",
1311,1311,25402,25402,2019-09-26 09:08:00.018000,False,True,101.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-09-12_2969.csv,"[nan, nan, nan]",
1312,1312,25403,25403,2019-09-26 09:12:48.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-09-17_2970.csv,"[nan, nan, nan]",
1313,1313,25407,25407,2019-09-26 09:32:00.018000,False,False,,True,4978.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-09-36_2974.csv,"[nan, nan, nan]",
1314,1314,25419,25419,2019-09-26 10:29:36.018000,False,True,16134.0,True,2330.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-10-34_2986.csv,"[nan, nan, nan]",
1315,1315,25420,25420,2019-09-26 10:34:24.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-10-39_2987.csv,"[nan, nan, nan]",
1316,1316,25437,25437,2019-09-26 11:56:00.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-12-00_3004.csv,"[nan, nan, nan]",
1317,1317,25444,25444,2019-09-26 12:29:36.018000,False,True,6580.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-12-34_3011.csv,"[nan, nan, nan]",
1318,1318,25450,25450,2019-09-26 12:58:24.018000,False,True,6961.0,True,95.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-13-03_3017.csv,"[nan, nan, nan]",
1319,1319,25451,25451,2019-09-26 13:03:12.018000,False,True,8724.0,True,2270.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-13-08_3018.csv,"[nan, nan, nan]",
1320,1320,25454,25454,2019-09-26 13:17:36.018000,False,True,5317.0,True,3638.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-13-22_3021.csv,"[nan, nan, nan]",
1321,1321,25460,25460,2019-09-26 13:46:24.018000,False,True,16600.0,True,5311.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-13-51_3027.csv,"[nan, nan, nan]",
1322,1322,25469,25469,2019-09-26 14:29:36.018000,False,True,2700.0,True,738.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-14-34_3036.csv,"[nan, nan, nan]",
1323,1323,25475,25475,2019-09-26 14:58:24.018000,False,False,,True,1718.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-15-03_3042.csv,"[nan, nan, nan]",
1324,1324,25477,25477,2019-09-26 15:08:00.018000,False,False,,True,2132.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-15-12_3044.csv,"[nan, nan, nan]",
1325,1325,25487,25487,2019-09-26 15:56:00.018000,False,True,11494.0,True,4215.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-16-00_3054.csv,"[nan, nan, nan]",
1326,1326,25495,25495,2019-09-26 16:34:24.018000,False,True,3708.0,True,738.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-16-39_3062.csv,"[nan, nan, nan]",
1327,1327,25497,25497,2019-09-26 16:44:00.018000,False,True,6441.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-16-48_3064.csv,"[nan, nan, nan]",
1328,1328,25498,25498,2019-09-26 16:48:48.018000,False,True,2239.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-16-53_3065.csv,"[nan, nan, nan]",
1329,1329,25500,25500,2019-09-26 16:58:24.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-17-03_3067.csv,"[nan, nan, nan]",
1330,1330,25504,25504,2019-09-26 17:17:36.018000,False,False,,True,4014.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-17-22_3071.csv,"[nan, nan, nan]",
1331,1331,25506,25506,2019-09-26 17:27:12.018000,False,True,2639.0,True,9531.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-17-32_3073.csv,"[nan, nan, nan]",
1332,1332,25511,25511,2019-09-26 17:51:12.018000,False,False,,True,2538.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-17-56_3078.csv,"[nan, nan, nan]",
1333,1333,25522,25522,2019-09-26 18:44:00.018000,False,True,10749.0,True,2966.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-18-48_3089.csv,"[nan, nan, nan]",
1334,1334,25532,25532,2019-09-26 19:32:00.018000,False,True,22.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-19-36_3099.csv,"[nan, nan, nan]",
1335,1335,25538,25538,2019-09-26 20:00:48.018000,False,False,,True,2041.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-20-05_3105.csv,"[nan, nan, nan]",
1336,1336,25550,25550,2019-09-26 20:58:24.018000,False,True,6932.0,True,5163.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-21-03_3117.csv,"[nan, nan, nan]",
1337,1337,25551,25551,2019-09-26 21:03:12.018000,False,True,4561.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-21-08_3118.csv,"[nan, nan, nan]",
1338,1338,25552,25552,2019-09-26 21:08:00.018000,False,True,8163.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-21-12_3119.csv,"[nan, nan, nan]",
1339,1339,25556,25556,2019-09-26 21:27:12.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-21-32_3123.csv,"[nan, nan, nan]",
1340,1340,25562,25562,2019-09-26 21:56:00.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-22-00_3129.csv,"[nan, nan, nan]",
1341,1341,25567,25567,2019-09-26 22:20:00.018000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-22-24_3134.csv,"[nan, nan, nan]",
1342,1342,25571,25571,2019-09-26 22:39:12.018000,False,False,,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2019-09-26-22-44_3138.csv,"[nan, nan, nan]",
