,49640,2019-12-30 07:38:25.467000,False,False.1,nan,False.2,nan.1,False.3,None,G:/My Drive/PGE Frequency Response/Archive/2019-12-30-07-43_16378.csv,"[nan, nan, nan]",Event Check
8737,50211,2020-02-10 15:40:18.518000,False,True,3067.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-15-45_3022.csv,"[nan, nan, nan]",
8738,50212,2020-02-10 15:45:06.518000,False,True,2944.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-15-49_3023.csv,"[nan, nan, nan]",
8739,50213,2020-02-10 15:49:54.518000,False,True,1431.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-15-54_3024.csv,"[nan, nan, nan]",
8740,50214,2020-02-10 15:54:42.518000,False,True,31.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-15-59_3025.csv,"[nan, nan, nan]",
8741,50215,2020-02-10 15:59:30.518000,False,True,4001.0,True,6426.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-04_3026.csv,"[nan, nan, nan]",
8742,50216,2020-02-10 16:04:18.518000,False,True,1097.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-09_3027.csv,"[nan, nan, nan]",
8743,50217,2020-02-10 16:09:06.518000,False,True,1115.0,True,17567.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-13_3028.csv,"[nan, nan, nan]",
8744,50218,2020-02-10 16:13:54.518000,False,False,,True,271.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-18_3029.csv,"[nan, nan, nan]",
8745,50219,2020-02-10 16:18:42.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-23_3030.csv,"[nan, nan, nan]",
8746,50220,2020-02-10 16:23:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-28_3031.csv,"[nan, nan, nan]",
8747,50221,2020-02-10 16:28:18.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-33_3032.csv,"[nan, nan, nan]",
8748,50222,2020-02-10 16:33:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-37_3033.csv,"[nan, nan, nan]",
8749,50223,2020-02-10 16:37:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-42_3034.csv,"[nan, nan, nan]",
8750,50224,2020-02-10 16:42:42.518000,False,False,,True,301.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-47_3035.csv,"[nan, nan, nan]",
8751,50225,2020-02-10 16:47:30.518000,False,False,,True,1378.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-52_3036.csv,"[nan, nan, nan]",
8752,50226,2020-02-10 16:52:18.518000,False,True,8511.0,True,0.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-16-57_3037.csv,"[nan, nan, nan]",
8753,50227,2020-02-10 16:57:06.518000,False,True,3823.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-01_3038.csv,"[nan, nan, nan]",
8754,50228,2020-02-10 17:01:54.518000,False,False,,True,11277.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-06_3039.csv,"[nan, nan, nan]",
8755,50229,2020-02-10 17:06:42.518000,False,False,,True,3385.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-11_3040.csv,"[nan, nan, nan]",
8756,50230,2020-02-10 17:11:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-16_3041.csv,"[nan, nan, nan]",
8757,50231,2020-02-10 17:16:18.518000,False,False,,True,1487.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-21_3042.csv,"[nan, nan, nan]",
8758,50232,2020-02-10 17:21:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-25_3043.csv,"[nan, nan, nan]",
8759,50233,2020-02-10 17:25:54.518000,False,False,,True,322.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-30_3044.csv,"[nan, nan, nan]",
8760,50234,2020-02-10 17:30:42.518000,False,False,,True,0.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-35_3045.csv,"[nan, nan, nan]",
8761,50235,2020-02-10 17:35:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-40_3046.csv,"[nan, nan, nan]",
8762,50236,2020-02-10 17:40:18.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-45_3047.csv,"[nan, nan, nan]",
8763,50237,2020-02-10 17:45:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-49_3048.csv,"[nan, nan, nan]",
8764,50238,2020-02-10 17:49:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-54_3049.csv,"[nan, nan, nan]",
8765,50239,2020-02-10 17:54:42.518000,False,False,,True,176.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-17-59_3050.csv,"[nan, nan, nan]",
8766,50240,2020-02-10 17:59:30.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-04_3051.csv,"[nan, nan, nan]",
8767,50241,2020-02-10 18:04:18.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-09_3052.csv,"[nan, nan, nan]",
8768,50242,2020-02-10 18:09:06.518000,False,False,,True,1734.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-13_3053.csv,"[nan, nan, nan]",
8769,50243,2020-02-10 18:13:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-18_3054.csv,"[nan, nan, nan]",
8770,50244,2020-02-10 18:18:42.518000,False,False,,True,831.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-23_3055.csv,"[nan, nan, nan]",
8771,50245,2020-02-10 18:23:30.518000,False,False,,True,16645.0,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-28_3056.csv,"[nan, nan, nan]",
8772,50246,2020-02-10 18:28:18.518000,False,False,,True,1429.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-33_3057.csv,"[nan, nan, nan]",
8773,50247,2020-02-10 18:33:06.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-37_3058.csv,"[nan, nan, nan]",
8774,50248,2020-02-10 18:37:54.518000,False,False,,True,0.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-42_3059.csv,"[nan, nan, nan]",
8775,50249,2020-02-10 18:42:42.518000,False,False,,True,963.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-47_3060.csv,"[nan, nan, nan]",
8776,50250,2020-02-10 18:47:30.518000,False,False,,True,292.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-52_3061.csv,"[nan, nan, nan]",
8777,50251,2020-02-10 18:52:18.518000,False,True,8323.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-18-57_3062.csv,"[nan, nan, nan]",
8778,50252,2020-02-10 18:57:06.518000,False,True,2992.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-01_3063.csv,"[nan, nan, nan]",
8779,50253,2020-02-10 19:01:54.518000,False,True,2723.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-06_3064.csv,"[nan, nan, nan]",
8780,50254,2020-02-10 19:06:42.518000,False,True,2.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-11_3065.csv,"[nan, nan, nan]",
8781,50255,2020-02-10 19:11:30.518000,False,True,1.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-16_3066.csv,"[nan, nan, nan]",
8782,50256,2020-02-10 19:16:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-21_3067.csv,"[nan, nan, nan]",
8783,50257,2020-02-10 19:21:06.518000,False,True,11619.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-25_3068.csv,"[nan, nan, nan]",
8784,50258,2020-02-10 19:25:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-30_3069.csv,"[nan, nan, nan]",
8785,50259,2020-02-10 19:30:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-35_3070.csv,"[nan, nan, nan]",
8786,50260,2020-02-10 19:35:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-40_3071.csv,"[nan, nan, nan]",
8787,50261,2020-02-10 19:40:18.518000,False,True,102.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-45_3072.csv,"[nan, nan, nan]",
8788,50262,2020-02-10 19:45:06.518000,False,True,13314.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-49_3073.csv,"[nan, nan, nan]",
8789,50263,2020-02-10 19:49:54.518000,False,True,5726.0,True,12882.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-54_3074.csv,"[nan, nan, nan]",
8790,50264,2020-02-10 19:54:42.518000,False,False,,True,801.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-19-59_3075.csv,"[nan, nan, nan]",
8791,50265,2020-02-10 19:59:30.518000,False,False,,True,1778.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-04_3076.csv,"[nan, nan, nan]",
8792,50266,2020-02-10 20:04:18.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-09_3077.csv,"[nan, nan, nan]",
8793,50267,2020-02-10 20:09:06.518000,False,True,12294.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-13_3078.csv,"[nan, nan, nan]",
8794,50268,2020-02-10 20:13:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-18_3079.csv,"[nan, nan, nan]",
8795,50269,2020-02-10 20:18:42.518000,False,False,,True,2258.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-23_3080.csv,"[nan, nan, nan]",
8796,50270,2020-02-10 20:23:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-28_3081.csv,"[nan, nan, nan]",
8797,50271,2020-02-10 20:28:18.518000,False,True,6934.0,True,764.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-33_3082.csv,"[nan, nan, nan]",
8798,50272,2020-02-10 20:33:06.518000,False,True,1903.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-37_3083.csv,"[nan, nan, nan]",
8799,50273,2020-02-10 20:37:54.518000,False,True,242.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-42_3084.csv,"[nan, nan, nan]",
8800,50274,2020-02-10 20:42:42.518000,False,True,2453.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-47_3085.csv,"[nan, nan, nan]",
8801,50275,2020-02-10 20:47:30.518000,False,True,2.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-52_3086.csv,"[nan, nan, nan]",
8802,50276,2020-02-10 20:52:18.518000,False,True,4017.0,True,7312.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-20-57_3087.csv,"[nan, nan, nan]",
8803,50277,2020-02-10 20:57:06.518000,False,False,,True,2223.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-01_3088.csv,"[nan, nan, nan]",
8804,50278,2020-02-10 21:01:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-06_3089.csv,"[nan, nan, nan]",
8805,50279,2020-02-10 21:06:42.518000,False,True,3134.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-11_3090.csv,"[nan, nan, nan]",
8806,50280,2020-02-10 21:11:30.518000,False,True,0.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-16_3091.csv,"[nan, nan, nan]",
8807,50281,2020-02-10 21:16:18.518000,False,True,980.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-21_3092.csv,"[nan, nan, nan]",
8808,50282,2020-02-10 21:21:06.518000,False,True,5484.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-25_3093.csv,"[nan, nan, nan]",
8809,50283,2020-02-10 21:25:54.518000,False,True,3952.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-30_3094.csv,"[nan, nan, nan]",
8810,50284,2020-02-10 21:30:42.518000,False,True,7477.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-35_3095.csv,"[nan, nan, nan]",
8811,50285,2020-02-10 21:35:30.518000,False,True,2437.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-40_3096.csv,"[nan, nan, nan]",
8812,50286,2020-02-10 21:40:18.518000,False,True,29.0,True,1999.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-45_3097.csv,"[nan, nan, nan]",
8813,50287,2020-02-10 21:45:06.518000,False,False,,True,10380.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-49_3098.csv,"[nan, nan, nan]",
8814,50288,2020-02-10 21:49:54.518000,False,False,,True,720.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-54_3099.csv,"[nan, nan, nan]",
8815,50289,2020-02-10 21:54:42.518000,False,False,,True,2411.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-21-59_3100.csv,"[nan, nan, nan]",
8816,50290,2020-02-10 21:59:30.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-04_3101.csv,"[nan, nan, nan]",
8817,50291,2020-02-10 22:04:18.518000,False,True,7071.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-09_3102.csv,"[nan, nan, nan]",
8818,50292,2020-02-10 22:09:06.518000,False,True,1310.0,True,8133.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-13_3103.csv,"[nan, nan, nan]",
8819,50293,2020-02-10 22:13:54.518000,False,False,,True,11116.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-18_3104.csv,"[nan, nan, nan]",
8820,50294,2020-02-10 22:18:42.518000,False,True,17124.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-23_3105.csv,"[nan, nan, nan]",
8821,50295,2020-02-10 22:23:30.518000,False,True,1.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-28_3106.csv,"[nan, nan, nan]",
8822,50296,2020-02-10 22:28:18.518000,False,True,5572.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-33_3107.csv,"[nan, nan, nan]",
8823,50297,2020-02-10 22:33:06.518000,False,True,9.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-37_3108.csv,"[nan, nan, nan]",
8824,50298,2020-02-10 22:37:54.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-42_3109.csv,"[nan, nan, nan]",
8825,50299,2020-02-10 22:42:42.518000,False,True,904.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-47_3110.csv,"[nan, nan, nan]",
8826,50300,2020-02-10 22:47:30.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-52_3111.csv,"[nan, nan, nan]",
8827,50301,2020-02-10 22:52:18.518000,False,True,687.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-22-57_3112.csv,"[nan, nan, nan]",
8828,50302,2020-02-10 22:57:06.518000,False,True,4295.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-01_3113.csv,"[nan, nan, nan]",
8829,50303,2020-02-10 23:01:54.518000,False,True,2543.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-06_3114.csv,"[nan, nan, nan]",
8830,50304,2020-02-10 23:06:42.518000,False,True,2284.0,True,4634.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-11_3115.csv,"[nan, nan, nan]",
8831,50305,2020-02-10 23:11:30.518000,False,False,,True,8594.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-16_3116.csv,"[nan, nan, nan]",
8832,50306,2020-02-10 23:16:18.518000,False,True,17452.0,True,4140.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-21_3117.csv,"[nan, nan, nan]",
8833,50307,2020-02-10 23:21:06.518000,False,True,2150.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-25_3118.csv,"[nan, nan, nan]",
8834,50308,2020-02-10 23:25:54.518000,False,True,1898.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-30_3119.csv,"[nan, nan, nan]",
8835,50309,2020-02-10 23:30:42.518000,False,True,850.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-35_3120.csv,"[nan, nan, nan]",
8836,50310,2020-02-10 23:35:30.518000,False,True,12.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-40_3121.csv,"[nan, nan, nan]",
8837,50311,2020-02-10 23:40:18.518000,False,True,291.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-45_3122.csv,"[nan, nan, nan]",
8838,50312,2020-02-10 23:45:06.518000,False,True,7392.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-49_3123.csv,"[nan, nan, nan]",
8839,50313,2020-02-10 23:49:54.518000,False,True,17411.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-54_3124.csv,"[nan, nan, nan]",
8840,50314,2020-02-10 23:54:42.518000,False,True,1827.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-10-23-59_3125.csv,"[nan, nan, nan]",
8841,50315,2020-02-10 23:59:30.518000,False,True,1979.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-04_3126.csv,"[nan, nan, nan]",
8842,50316,2020-02-11 00:04:18.518000,False,True,15539.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-09_3127.csv,"[nan, nan, nan]",
8843,50317,2020-02-11 00:09:06.518000,False,True,13241.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-13_3128.csv,"[nan, nan, nan]",
8844,50318,2020-02-11 00:13:54.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-18_3129.csv,"[nan, nan, nan]",
8845,50319,2020-02-11 00:18:42.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-23_3130.csv,"[nan, nan, nan]",
8846,50320,2020-02-11 00:23:30.518000,False,True,9411.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-28_3131.csv,"[nan, nan, nan]",
8847,50321,2020-02-11 00:28:18.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-33_3132.csv,"[nan, nan, nan]",
8848,50322,2020-02-11 00:33:06.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-37_3133.csv,"[nan, nan, nan]",
8849,50323,2020-02-11 00:37:54.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-42_3134.csv,"[nan, nan, nan]",
8850,50324,2020-02-11 00:42:42.518000,False,True,8.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-47_3135.csv,"[nan, nan, nan]",
8851,50325,2020-02-11 00:47:30.518000,False,True,2.0,True,17102.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-52_3136.csv,"[nan, nan, nan]",
8852,50326,2020-02-11 00:52:18.518000,False,True,9816.0,True,6.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-00-57_3137.csv,"[nan, nan, nan]",
8853,50327,2020-02-11 00:57:06.518000,False,True,2193.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-01_3138.csv,"[nan, nan, nan]",
8854,50328,2020-02-11 01:01:54.518000,False,True,1126.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-06_3139.csv,"[nan, nan, nan]",
8855,50329,2020-02-11 01:06:42.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-11_3140.csv,"[nan, nan, nan]",
8856,50330,2020-02-11 01:11:30.518000,False,True,1730.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-16_3141.csv,"[nan, nan, nan]",
8857,50331,2020-02-11 01:16:18.518000,False,True,10.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-21_3142.csv,"[nan, nan, nan]",
8858,50332,2020-02-11 01:21:06.518000,False,True,158.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-25_3143.csv,"[nan, nan, nan]",
8859,50333,2020-02-11 01:25:54.518000,False,True,3841.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-30_3144.csv,"[nan, nan, nan]",
8860,50334,2020-02-11 01:30:42.518000,False,True,3078.0,True,7082.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-35_3145.csv,"[nan, nan, nan]",
8861,50335,2020-02-11 01:35:30.518000,False,True,3022.0,True,6530.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-40_3146.csv,"[nan, nan, nan]",
8862,50336,2020-02-11 01:40:18.518000,False,False,,True,15513.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-45_3147.csv,"[nan, nan, nan]",
8863,50337,2020-02-11 01:45:06.518000,False,False,,True,9178.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-49_3148.csv,"[nan, nan, nan]",
8864,50338,2020-02-11 01:49:54.518000,False,False,,True,504.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-54_3149.csv,"[nan, nan, nan]",
8865,50339,2020-02-11 01:54:42.518000,False,False,,True,452.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-01-59_3150.csv,"[nan, nan, nan]",
8866,50340,2020-02-11 01:59:30.518000,False,False,,True,16504.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-04_3151.csv,"[nan, nan, nan]",
8867,50341,2020-02-11 02:04:18.518000,False,False,,True,2281.0,False,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-09_3152.csv,"[nan, nan, nan]",
8868,50342,2020-02-11 02:09:06.518000,False,True,4372.0,True,2364.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-13_3153.csv,"[nan, nan, nan]",
8869,50343,2020-02-11 02:13:54.518000,False,True,9834.0,True,2428.0,True,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-18_3154.csv,"[nan, nan, nan]",
8870,50344,2020-02-11 02:18:42.518000,False,True,3174.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-23_3155.csv,"[nan, nan, nan]",
8871,50345,2020-02-11 02:23:30.518000,False,True,3130.0,True,17473.0,True,Minor,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-28_3156.csv,"[nan, nan, nan]",
8872,50346,2020-02-11 02:28:18.518000,False,True,1257.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-33_3157.csv,"[nan, nan, nan]",
8873,50347,2020-02-11 02:33:06.518000,False,False,,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-37_3158.csv,"[nan, nan, nan]",
8874,50348,2020-02-11 02:37:54.518000,False,True,11400.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-42_3159.csv,"[nan, nan, nan]",
8875,50349,2020-02-11 02:42:42.518000,False,True,3672.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-47_3160.csv,"[nan, nan, nan]",
8876,50350,2020-02-11 02:47:30.518000,False,True,6243.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-52_3161.csv,"[nan, nan, nan]",
8877,50351,2020-02-11 02:52:18.518000,False,True,20.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-02-57_3162.csv,"[nan, nan, nan]",
8878,50352,2020-02-11 02:57:06.518000,False,True,1230.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-01_3163.csv,"[nan, nan, nan]",
8879,50353,2020-02-11 03:01:54.518000,False,True,5032.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-06_3164.csv,"[nan, nan, nan]",
8880,50354,2020-02-11 03:06:42.518000,False,True,4.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-11_3165.csv,"[nan, nan, nan]",
8881,50355,2020-02-11 03:11:30.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-16_3166.csv,"[nan, nan, nan]",
8882,50356,2020-02-11 03:16:18.518000,False,True,154.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-21_3167.csv,"[nan, nan, nan]",
8883,50357,2020-02-11 03:21:06.518000,False,True,322.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-25_3168.csv,"[nan, nan, nan]",
8884,50358,2020-02-11 03:25:54.518000,False,True,24.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-30_3169.csv,"[nan, nan, nan]",
8885,50359,2020-02-11 03:30:42.518000,False,True,1.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-35_3170.csv,"[nan, nan, nan]",
8886,50360,2020-02-11 03:35:30.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-40_3171.csv,"[nan, nan, nan]",
8887,50361,2020-02-11 03:40:18.518000,False,True,63.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-45_3172.csv,"[nan, nan, nan]",
8888,50362,2020-02-11 03:45:06.518000,False,True,0.0,False,,False,None,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-49_3173.csv,"[nan, nan, nan]",
8889,50363,2020-02-11 03:49:54.518000,False,True,619.0,False,,False,Major,G:/My Drive/PGE Frequency Response/Archive/2020-02-11-03-54_3174.csv,"[nan, nan, nan]",
